
Analyzing truncation and approx. solver asymptotics, and tuning stopping times

Studying convergence for obs 1
N_trunc=0, prob=0.135335, Cauchy-err=0.135335
N_trunc=14, prob=0.00103365, Cauchy-err=0.000210902
N_trunc=15, prob=0.00125671, Cauchy-err=0.000223055
N_trunc=16, prob=0.00146582, Cauchy-err=0.000209108
N_trunc=17, prob=0.00163987, Cauchy-err=0.000174048
N_trunc=18, prob=0.00176995, Cauchy-err=0.000130088
N_trunc=19, prob=0.00185865, Cauchy-err=8.86927e-05
N_trunc=20, prob=0.00191469, Cauchy-err=5.60414e-05
N_trunc=21, prob=0.00194796, Cauchy-err=3.32708e-05
N_trunc=22, prob=0.00196672, Cauchy-err=1.87595e-05
N_trunc=23, prob=0.00197684, Cauchy-err=1.01255e-05
N_trunc=24, prob=0.00198211, Cauchy-err=5.26107e-06
N_trunc=25, prob=0.00198475, Cauchy-err=2.64166e-06
N_trunc=26, prob=0.00198603, Cauchy-err=1.28531e-06
N_trunc=27, prob=0.00198664, Cauchy-err=6.07182e-07
N_trunc=28, prob=0.00198692, Cauchy-err=2.78898e-07
N_trunc=29, prob=0.00198704, Cauchy-err=1.24714e-07
N_trunc=30, prob=0.0019871, Cauchy-err=5.43398e-08
N_trunc=31, prob=0.00198712, Cauchy-err=2.30899e-08
N_trunc=32, prob=0.00198713, Cauchy-err=9.57424e-09

Studying convergence for obs 6
N_trunc=0, prob=0, Cauchy-err=0
N_trunc=1, prob=1.28227e-198, Cauchy-err=1.28227e-198
N_trunc=2, prob=1.45273e-96, Cauchy-err=1.45273e-96
N_trunc=3, prob=2.97601e-54, Cauchy-err=2.97601e-54
N_trunc=4, prob=3.11186e-33, Cauchy-err=3.11186e-33
N_trunc=5, prob=1.27166e-21, Cauchy-err=1.27166e-21
N_trunc=6, prob=9.13293e-15, Cauchy-err=9.13293e-15
N_trunc=7, prob=1.57775e-10, Cauchy-err=1.57766e-10
N_trunc=8, prob=8.19187e-08, Cauchy-err=8.1761e-08
N_trunc=9, prob=5.16111e-06, Cauchy-err=5.07919e-06
N_trunc=10, prob=8.79486e-05, Cauchy-err=8.27875e-05
N_trunc=11, prob=0.000644937, Cauchy-err=0.000556988
N_trunc=12, prob=0.00266072, Cauchy-err=0.00201578
N_trunc=13, prob=0.00724887, Cauchy-err=0.00458815
N_trunc=14, prob=0.0146525, Cauchy-err=0.00740364
N_trunc=15, prob=0.024199, Cauchy-err=0.0095465
N_trunc=16, prob=0.0339849, Cauchy-err=0.00978586
N_trunc=17, prob=0.0424127, Cauchy-err=0.00842785
N_trunc=18, prob=0.0486982, Cauchy-err=0.00628553
N_trunc=19, prob=0.0528938, Cauchy-err=0.00419554
N_trunc=20, prob=0.0554667, Cauchy-err=0.00257286
N_trunc=21, prob=0.0569445, Cauchy-err=0.00147785
N_trunc=22, prob=0.0577505, Cauchy-err=0.000805959
N_trunc=23, prob=0.0581716, Cauchy-err=0.000421134
N_trunc=24, prob=0.0583837, Cauchy-err=0.000212105
N_trunc=25, prob=0.0584871, Cauchy-err=0.000103374
N_trunc=26, prob=0.058536, Cauchy-err=4.88805e-05
N_trunc=27, prob=0.0585584, Cauchy-err=2.24656e-05
N_trunc=28, prob=0.0585685, Cauchy-err=1.00496e-05
N_trunc=29, prob=0.0585729, Cauchy-err=4.38008e-06
N_trunc=30, prob=0.0585747, Cauchy-err=1.86166e-06
N_trunc=31, prob=0.0585755, Cauchy-err=7.72189e-07
N_trunc=32, prob=0.0585758, Cauchy-err=3.12892e-07
N_trunc=33, prob=0.0585759, Cauchy-err=1.23851e-07
N_trunc=34, prob=0.058576, Cauchy-err=4.79014e-08
N_trunc=35, prob=0.058576, Cauchy-err=1.82085e-08
N_trunc=36, prob=0.058576, Cauchy-err=6.73738e-09

Studying convergence for obs 7
N_trunc=0, prob=0, Cauchy-err=0
N_trunc=1, prob=1.33307e-198, Cauchy-err=1.33307e-198
N_trunc=2, prob=1.51029e-96, Cauchy-err=1.51029e-96
N_trunc=3, prob=3.09392e-54, Cauchy-err=3.09392e-54
N_trunc=4, prob=3.23515e-33, Cauchy-err=3.23515e-33
N_trunc=5, prob=1.32205e-21, Cauchy-err=1.32205e-21
N_trunc=6, prob=9.49478e-15, Cauchy-err=9.49477e-15
N_trunc=7, prob=1.64026e-10, Cauchy-err=1.64017e-10
N_trunc=8, prob=8.51643e-08, Cauchy-err=8.50003e-08
N_trunc=9, prob=5.36559e-06, Cauchy-err=5.28042e-06
N_trunc=10, prob=9.14331e-05, Cauchy-err=8.60675e-05
N_trunc=11, prob=0.000670489, Cauchy-err=0.000579056
N_trunc=12, prob=0.00276613, Cauchy-err=0.00209564
N_trunc=13, prob=0.00753607, Cauchy-err=0.00476993
N_trunc=14, prob=0.015233, Cauchy-err=0.00769697
N_trunc=15, prob=0.0251578, Cauchy-err=0.00992473
N_trunc=16, prob=0.0353313, Cauchy-err=0.0101736
N_trunc=17, prob=0.0440931, Cauchy-err=0.00876175
N_trunc=18, prob=0.0506277, Cauchy-err=0.00653456
N_trunc=19, prob=0.0549894, Cauchy-err=0.00436177
N_trunc=20, prob=0.0576642, Cauchy-err=0.0026748
N_trunc=21, prob=0.0592006, Cauchy-err=0.0015364
N_trunc=22, prob=0.0600385, Cauchy-err=0.00083789
N_trunc=23, prob=0.0604763, Cauchy-err=0.000437819
N_trunc=24, prob=0.0606968, Cauchy-err=0.000220509
N_trunc=25, prob=0.0608043, Cauchy-err=0.000107469
N_trunc=26, prob=0.0608551, Cauchy-err=5.08171e-05
N_trunc=27, prob=0.0608785, Cauchy-err=2.33557e-05
N_trunc=28, prob=0.0608889, Cauchy-err=1.04478e-05
N_trunc=29, prob=0.0608935, Cauchy-err=4.55362e-06
N_trunc=30, prob=0.0608954, Cauchy-err=1.93542e-06
N_trunc=31, prob=0.0608962, Cauchy-err=8.02782e-07
N_trunc=32, prob=0.0608966, Cauchy-err=3.25289e-07
N_trunc=33, prob=0.0608967, Cauchy-err=1.28758e-07
N_trunc=34, prob=0.0608967, Cauchy-err=4.97993e-08
N_trunc=35, prob=0.0608967, Cauchy-err=1.89299e-08
N_trunc=36, prob=0.0608968, Cauchy-err=7.00432e-09

Studying convergence for obs 8
N_trunc=0, prob=7.27734e-07, Cauchy-err=7.27734e-07
N_trunc=1, prob=0.000737042, Cauchy-err=0.000736314
N_trunc=2, prob=0.00107084, Cauchy-err=0.000333798
N_trunc=3, prob=0.00140507, Cauchy-err=0.000334234
N_trunc=4, prob=0.0017561, Cauchy-err=0.000351026
N_trunc=5, prob=0.00214213, Cauchy-err=0.000386035
N_trunc=6, prob=0.00258599, Cauchy-err=0.000443857
N_trunc=7, prob=0.0031189, Cauchy-err=0.000532905
N_trunc=8, prob=0.00378664, Cauchy-err=0.00066774
N_trunc=9, prob=0.00466047, Cauchy-err=0.000873829
N_trunc=10, prob=0.0058567, Cauchy-err=0.00119623
N_trunc=11, prob=0.0075654, Cauchy-err=0.0017087
N_trunc=12, prob=0.0100638, Cauchy-err=0.00249835
N_trunc=13, prob=0.0136415, Cauchy-err=0.00357776
N_trunc=14, prob=0.018384, Cauchy-err=0.0047425
N_trunc=15, prob=0.0239478, Cauchy-err=0.00556378
N_trunc=16, prob=0.0296072, Cauchy-err=0.00565944
N_trunc=17, prob=0.0346056, Cauchy-err=0.00499834
N_trunc=18, prob=0.0384959, Cauchy-err=0.00389034
N_trunc=19, prob=0.041219, Cauchy-err=0.00272306
N_trunc=20, prob=0.0429679, Cauchy-err=0.00174892
N_trunc=21, prob=0.0440164, Cauchy-err=0.00104848
N_trunc=22, prob=0.0446109, Cauchy-err=0.000594519
N_trunc=23, prob=0.0449328, Cauchy-err=0.000321915
N_trunc=24, prob=0.0451003, Cauchy-err=0.000167557
N_trunc=25, prob=0.0451846, Cauchy-err=8.42153e-05
N_trunc=26, prob=0.0452256, Cauchy-err=4.09981e-05
N_trunc=27, prob=0.0452449, Cauchy-err=1.9374e-05
N_trunc=28, prob=0.0452538, Cauchy-err=8.90106e-06
N_trunc=29, prob=0.0452578, Cauchy-err=3.98083e-06
N_trunc=30, prob=0.0452595, Cauchy-err=1.73473e-06
N_trunc=31, prob=0.0452603, Cauchy-err=7.37201e-07
N_trunc=32, prob=0.0452606, Cauchy-err=3.05724e-07
N_trunc=33, prob=0.0452607, Cauchy-err=1.23894e-07
N_trunc=34, prob=0.0452608, Cauchy-err=4.90281e-08
N_trunc=35, prob=0.0452608, Cauchy-err=1.8945e-08
N_trunc=36, prob=0.0452608, Cauchy-err=7.22815e-09

Studying convergence for obs 9
N_trunc=0, prob=0.600828, Cauchy-err=0.600828
N_trunc=1, prob=0.743694, Cauchy-err=0.142865
N_trunc=2, prob=0.781375, Cauchy-err=0.0376815
N_trunc=3, prob=0.795096, Cauchy-err=0.0137212
N_trunc=4, prob=0.801093, Cauchy-err=0.00599691
N_trunc=5, prob=0.804023, Cauchy-err=0.00292984
N_trunc=6, prob=0.805573, Cauchy-err=0.00155005
N_trunc=7, prob=0.80645, Cauchy-err=0.000876554
N_trunc=8, prob=0.806977, Cauchy-err=0.00052728
N_trunc=9, prob=0.807314, Cauchy-err=0.000336824
N_trunc=10, prob=0.807542, Cauchy-err=0.000228323
N_trunc=11, prob=0.807706, Cauchy-err=0.000164065
N_trunc=12, prob=0.807831, Cauchy-err=0.000124875
N_trunc=13, prob=0.807932, Cauchy-err=0.000100491
N_trunc=14, prob=0.808017, Cauchy-err=8.53927e-05
N_trunc=15, prob=0.808093, Cauchy-err=7.64679e-05
N_trunc=16, prob=0.808165, Cauchy-err=7.20066e-05
N_trunc=17, prob=0.808237, Cauchy-err=7.11618e-05
N_trunc=18, prob=0.80831, Cauchy-err=7.36201e-05
N_trunc=19, prob=0.80839, Cauchy-err=7.95369e-05
N_trunc=20, prob=0.808479, Cauchy-err=8.94487e-05
N_trunc=21, prob=0.808584, Cauchy-err=0.000104328
N_trunc=22, prob=0.808709, Cauchy-err=0.000125556
N_trunc=23, prob=0.808864, Cauchy-err=0.000154727
N_trunc=24, prob=0.809057, Cauchy-err=0.00019304
N_trunc=25, prob=0.809297, Cauchy-err=0.000239703
N_trunc=26, prob=0.809586, Cauchy-err=0.000289535
N_trunc=27, prob=0.809917, Cauchy-err=0.000331356
N_trunc=28, prob=0.810268, Cauchy-err=0.000350613
N_trunc=29, prob=0.810605, Cauchy-err=0.000337225
N_trunc=30, prob=0.810898, Cauchy-err=0.000292827
N_trunc=31, prob=0.811128, Cauchy-err=0.000230185
N_trunc=32, prob=0.811294, Cauchy-err=0.000165307
N_trunc=33, prob=0.811403, Cauchy-err=0.000109765
N_trunc=34, prob=0.811472, Cauchy-err=6.82124e-05
N_trunc=35, prob=0.811512, Cauchy-err=4.00868e-05
N_trunc=36, prob=0.811534, Cauchy-err=2.24701e-05
N_trunc=37, prob=0.811546, Cauchy-err=1.20886e-05
N_trunc=38, prob=0.811553, Cauchy-err=6.26852e-06
N_trunc=39, prob=0.811556, Cauchy-err=3.14329e-06
N_trunc=40, prob=0.811557, Cauchy-err=1.52731e-06
N_trunc=41, prob=0.811558, Cauchy-err=7.22151e-07
N_trunc=42, prob=0.811558, Cauchy-err=3.31103e-07
N_trunc=43, prob=0.811558, Cauchy-err=1.49314e-07
N_trunc=44, prob=0.811558, Cauchy-err=6.49412e-08
N_trunc=45, prob=0.811558, Cauchy-err=2.71723e-08
N_trunc=46, prob=0.811558, Cauchy-err=1.05076e-08

Studying convergence for obs 10
N_trunc=0, prob=0.135335, Cauchy-err=0.135335
N_trunc=1, prob=0.688247, Cauchy-err=0.552912
N_trunc=2, prob=0.78294, Cauchy-err=0.0946926
N_trunc=3, prob=0.806504, Cauchy-err=0.0235645
N_trunc=4, prob=0.814822, Cauchy-err=0.00831752
N_trunc=5, prob=0.818374, Cauchy-err=0.00355195
N_trunc=6, prob=0.820076, Cauchy-err=0.00170274
N_trunc=7, prob=0.820963, Cauchy-err=0.000886517
N_trunc=8, prob=0.821457, Cauchy-err=0.000494445
N_trunc=9, prob=0.821751, Cauchy-err=0.000293836
N_trunc=10, prob=0.821937, Cauchy-err=0.000185667
N_trunc=11, prob=0.822061, Cauchy-err=0.000124616
N_trunc=12, prob=0.82215, Cauchy-err=8.87025e-05
N_trunc=13, prob=0.822217, Cauchy-err=6.69135e-05
N_trunc=14, prob=0.82227, Cauchy-err=5.33625e-05
N_trunc=15, prob=0.822315, Cauchy-err=4.49381e-05
N_trunc=16, prob=0.822355, Cauchy-err=3.98652e-05
N_trunc=17, prob=0.822392, Cauchy-err=3.71597e-05
N_trunc=18, prob=0.822429, Cauchy-err=3.63187e-05
N_trunc=19, prob=0.822466, Cauchy-err=3.71002e-05
N_trunc=20, prob=0.822505, Cauchy-err=3.94977e-05
N_trunc=21, prob=0.822549, Cauchy-err=4.36406e-05
N_trunc=22, prob=0.822599, Cauchy-err=4.98061e-05
N_trunc=23, prob=0.822657, Cauchy-err=5.83369e-05
N_trunc=24, prob=0.822727, Cauchy-err=6.94805e-05
N_trunc=25, prob=0.82281, Cauchy-err=8.31122e-05
N_trunc=26, prob=0.822908, Cauchy-err=9.81758e-05
N_trunc=27, prob=0.82302, Cauchy-err=0.000112195
N_trunc=28, prob=0.823141, Cauchy-err=0.000121342
N_trunc=29, prob=0.823263, Cauchy-err=0.000121788
N_trunc=30, prob=0.823375, Cauchy-err=0.000111955
N_trunc=31, prob=0.823469, Cauchy-err=9.37881e-05
N_trunc=32, prob=0.823541, Cauchy-err=7.17913e-05
N_trunc=33, prob=0.823591, Cauchy-err=5.06119e-05
N_trunc=34, prob=0.823625, Cauchy-err=3.3196e-05
N_trunc=35, prob=0.823645, Cauchy-err=2.04706e-05
N_trunc=36, prob=0.823657, Cauchy-err=1.19704e-05
N_trunc=37, prob=0.823664, Cauchy-err=6.69134e-06
N_trunc=38, prob=0.823667, Cauchy-err=3.59487e-06
N_trunc=39, prob=0.823669, Cauchy-err=1.862e-06
N_trunc=40, prob=0.82367, Cauchy-err=9.3262e-07
N_trunc=41, prob=0.823671, Cauchy-err=4.52241e-07
N_trunc=42, prob=0.823671, Cauchy-err=2.14468e-07
N_trunc=43, prob=0.823671, Cauchy-err=9.79517e-08
N_trunc=44, prob=0.823671, Cauchy-err=4.5096e-08
N_trunc=45, prob=0.823671, Cauchy-err=1.95361e-08
N_trunc=46, prob=0.823671, Cauchy-err=7.87408e-09

Studying convergence for obs 11
N_trunc=0, prob=8.04569e-05, Cauchy-err=8.04569e-05
N_trunc=1, prob=0.000132559, Cauchy-err=5.21023e-05
N_trunc=2, prob=0.000168311, Cauchy-err=3.57517e-05
N_trunc=3, prob=0.000194296, Cauchy-err=2.59848e-05
N_trunc=4, prob=0.000214285, Cauchy-err=1.99895e-05
N_trunc=5, prob=0.000230543, Cauchy-err=1.6258e-05
N_trunc=6, prob=0.000244504, Cauchy-err=1.39611e-05
N_trunc=7, prob=0.000257142, Cauchy-err=1.2638e-05
N_trunc=8, prob=0.000269182, Cauchy-err=1.20396e-05
